,id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,geo_groups,MedHouseVal
11058,48195,2.09,11,4.368876080691643,1.1683937823834196,3464,3.1683937823834194,36.19,-119.1,9,0.5882054
11059,48196,5.0824,41,5.452914798206278,1.0663716814159292,1587,2.38255033557047,37.74,-122.54,11,4.10565
11060,48197,3.875,38,4.6104651162790695,1.1094224924012157,1058,3.221311475409836,33.79,-118.2,1,1.7075267
11061,48198,2.5402,14,5.717889908256881,1.0499139414802066,1592,2.9110251450676983,40.47,-122.31,13,0.861026
11062,48199,2.0133,7,4.756537964458843,1.0104529616724738,3663,3.2918088737201363,39.15,-121.66,3,0.8727507
11063,48200,2.5643,51,3.639751552795031,1.0116822429906542,1710,2.33160621761658,37.88,-122.34,11,1.735316
11064,48201,4.6447,10,5.527667984189723,1.0,2375,1.7884297520661157,38.57,-121.48,5,2.1888092
11065,48202,4.1375,37,5.49140625,0.9657701711491442,1738,3.236036036036036,33.92,-118.29,27,2.4055483
11066,48203,3.3036,36,4.607542243303503,1.1053639846743295,1605,3.0112570356472794,34.19,-118.44,14,2.1692889
11067,48204,4.8939,36,5.075725593667546,1.0557275541795663,1837,2.78003120124805,34.24,-118.27,14,2.6122975
11068,48205,4.1375,17,4.90017825311943,0.9673321234119784,1479,2.027829313543599,32.84,-117.01,23,1.8867608
11069,48206,9.3466,8,8.166666666666666,1.0484848484848486,253,2.8686868686868685,38.69,-121.18,5,4.3391213
11070,48207,2.7385,17,3.758079409048938,1.0462555066079295,1948,1.8894601542416447,34.14,-118.15,1,2.7008638
11071,48208,5.1674,24,5.145098039215687,1.0470588235294118,1755,3.615686274509804,33.89,-118.38,27,2.4938297
11072,48209,5.3155,18,6.007005252725471,1.0175438596491229,2460,2.5661080074487894,37.52,-122.26,2,3.1712039
11073,48210,3.625,32,5.574175824175824,1.0,1119,2.662957074721781,34.07,-117.66,24,1.197672
11074,48211,2.5113,16,4.91480996068152,0.959731543624161,1634,3.700234192037471,36.77,-119.85,0,0.72431
11075,48212,6.6104,10,6.994269340974212,0.9948364888123924,1359,3.3204134366925064,34.28,-118.77,12,2.8509862
11076,48213,1.4601,24,4.282913165266106,1.051150895140665,1986,3.074829931972789,37.62,-121.02,10,0.80657285
11077,48214,2.3176,46,3.95260663507109,1.162822252374491,3800,3.075829383886256,34.09,-118.16,1,1.4903208
11078,48215,8.5407,52,6.493506493506493,1.0086580086580086,727,2.1385281385281387,37.85,-122.27,11,4.355883
11079,48216,6.8686,4,8.057416267942584,1.0217391304347827,10877,3.4097222222222223,38.7,-121.25,5,2.7826064
11080,48217,3.5179,15,5.349282296650718,1.017038007863696,2341,3.1565836298932384,38.71,-121.3,5,1.4872639
11081,48218,6.1576,25,7.203562340966921,1.030852994555354,3401,3.235294117647059,34.17,-118.63,14,3.4260123
11082,48219,1.5132,26,3.629032258064516,1.0825806451612905,1596,3.903225806451613,37.62,-121.02,10,0.70003474
11083,48220,2.8371,15,6.092057761732852,1.1467295226837062,905,2.625920471281296,40.75,-122.38,13,0.9437687
11084,48221,3.1929,22,3.331476323119777,1.026438569206843,2268,2.590032154340836,37.32,-121.96,26,2.6546881
11085,48222,6.07,20,6.3933333333333335,1.068,1605,3.072,34.19,-118.88,12,2.790695
11086,48223,1.8281,52,3.9066339066339055,1.034798534798535,1792,4.221122112211221,34.06,-117.76,24,1.0054665
11087,48224,4.8547,31,5.057755775577558,1.0483271375464684,1808,2.436991869918699,34.25,-118.6,14,2.8514519
11088,48225,4.6708,17,5.392384105960265,1.098818474758325,1382,2.633416458852868,36.97,-121.97,26,2.5538359
11089,48226,4.4531,36,6.35,1.1311111111111112,983,2.45,37.45,-122.18,2,3.1001363
11090,48227,4.1933,24,5.916496945010183,1.0264765784114054,1478,2.957230142566192,38.1,-122.21,19,2.0312462
11091,48228,2.0,14,4.894353369763206,1.1293260473588342,2261,3.1859706362153344,37.95,-121.27,16,1.070144
11092,48229,5.3279,52,5.327868852459017,1.061679790026247,733,2.439525691629955,37.86,-122.25,2,3.0314393
11093,48230,5.3601,52,5.1907790143084265,1.0515970515970516,1485,2.994708994708995,37.75,-122.43,11,2.5499465
11094,48231,1.9562,52,3.7318181818181815,1.1772727272727272,1202,2.070909090909091,37.82,-122.26,2,1.1467459
11095,48232,4.7333,27,5.836215666327568,1.0542907180385288,1598,2.859894921190893,37.31,-121.95,26,2.9722211
11096,48233,1.6351,37,3.839769452449568,1.0714828897338402,1908,3.228714524207012,33.93,-118.26,27,1.3879833
11097,48234,3.1645,36,4.111111111111111,1.044776119402985,1835,4.157407407407407,34.17,-119.17,12,1.8083202
11098,48235,10.1168,19,6.0125,1.0701754385964912,2496,2.072,37.94,-122.48,11,5.2633576
11099,48236,4.5893,22,6.194915254237288,1.1071428571428572,926,2.813559322033915,38.29,-122.72,22,1.6141388
11100,48237,5.614,36,6.254054054054054,1.027027027027027,845,2.9121621621621623,34.24,-118.26,14,2.6211429
11101,48238,3.3882,25,4.193965517241379,1.0991379310344829,986,2.7241379310344827,38.0,-121.83,19,1.4676394
11102,48239,3.1667,25,5.651408450704225,1.0644194756554306,3280,4.084507042253521,34.08,-118.02,1,1.4631549
11103,48240,3.1076,43,5.058455114822547,1.1100244498777505,488,2.182902584493042,37.58,-122.31,2,2.1589365
11104,48241,6.6178,52,5.497584541062802,1.0398009950248757,757,2.443396226415094,37.78,-122.46,11,4.163524
11105,48242,2.5172,30,3.734439834024896,0.9574036511156186,959,1.565880721220527,37.79,-122.41,11,2.176638
11106,48243,5.5524,16,6.466905187835421,1.0161812297734627,1219,2.5848787446505,33.87,-118.06,1,2.5418508
11107,48244,1.9464,18,4.601834862385321,1.0380032154340837,2400,2.594855305466238,36.48,-119.74,0,0.5596769
11108,48245,2.8558,31,3.7716763005780334,1.0683760683760684,1400,3.106870229007633,34.17,-118.3,14,1.8264714
11109,48246,2.3261,37,3.669856459330144,1.0662983425414363,547,1.888544891640867,33.8,-118.05,1,1.3781219
11110,48247,2.8401,4,3.665924276169265,1.0880913539933428,1667,1.935912938331318,34.07,-118.45,27,2.9241488
11111,48248,4.4453,31,5.491666666666666,1.0888888888888888,1462,2.4444444444444446,37.73,-122.41,11,2.4398181
11112,48249,2.4,29,3.161290322580645,0.8709677419354839,455,1.8735483870967744,37.33,-122.04,26,2.1935651
11113,48250,4.0385,32,5.060422960725076,1.0577889447236182,936,2.573839662447257,37.97,-121.33,16,1.5729929
11114,48251,2.1863,25,2.778265642151482,1.0786516853932584,3612,2.0014316392269147,33.91,-118.34,27,1.9413203
11115,48252,1.8,24,3.770114942528736,1.0258620689655171,782,1.9397590361445785,32.8,-117.1,23,0.99731237
11116,48253,0.8075,52,2.651226158038148,1.0182370820668694,975,1.4884979702300758,38.57,-121.43,5,1.0935037
11117,48254,2.1304,17,4.977624784853701,1.0432946145723336,1877,2.108614232209716,34.0,-117.1,8,0.872171
11118,48255,2.2974,32,3.670157068062827,0.979550102249489,2748,3.5392670157068062,33.92,-118.19,1,1.4332625
11119,48256,1.4851,19,4.273838630806846,1.0359212050984936,1009,1.927129060579456,38.48,-121.46,5,1.2841011
11120,48257,2.3152,12,4.375838926174497,1.139650872817955,2153,2.738578680203046,34.12,-117.25,8,0.8727387
11121,48258,6.8274,35,6.557251908396947,1.0467205750224615,894,2.435114503816794,33.86,-117.92,24,4.203844
11122,48259,5.0258,25,6.625441696113074,1.0640569395017794,827,3.0766961651917404,38.24,-122.19,19,2.280198
11123,48260,4.9292,52,5.834123222748815,1.110912343470483,1582,2.118483412322275,34.14,-118.12,1,3.5840173
11124,48261,4.7703,15,4.48371335504886,1.140316205533597,1467,2.397694524495677,34.24,-118.49,14,2.4190934
11125,48262,2.9118,25,3.7493796526054592,1.038560411311054,2558,2.6066838046272496,33.83,-118.3,27,2.1503258
11126,48263,4.061,28,5.319796954314721,1.023543990086741,2518,3.055186721991701,33.8,-118.32,27,2.7417557
11127,48264,4.5208,19,5.438967136150235,1.035264483627204,1152,2.640179910044977,33.88,-117.82,24,2.4018233
11128,48265,2.9714,24,4.191122071516646,1.064464141821112,2465,3.0274093722369586,37.94,-122.03,19,1.5314227
11129,48266,3.2759,27,3.627906976744186,0.9757085020242916,1532,3.881147540983607,33.91,-118.21,1,1.7395759
11130,48267,15.0001,16,9.38009049773756,1.0806100217864925,1225,3.0650602409638554,37.36,-122.06,26,5.019971
11131,48268,4.0729,22,5.474949899799599,1.073920265780731,1005,2.1386861313868613,34.02,-118.46,27,4.371962
11132,48269,5.6159,23,5.408108108108108,0.9675675675675676,984,2.583783783783784,37.54,-122.02,20,3.033611
11133,48270,3.5395,11,3.79951690821256,1.087769784172662,5656,1.8100719424460432,33.8,-118.16,1,2.112184
11134,48271,5.8127,35,6.373673036093418,0.9571865443425076,732,2.403899721448468,37.67,-122.49,11,3.2601006
11135,48272,2.9811,52,5.524475524475524,1.0797720797720798,1398,2.5376223776223776,37.76,-122.44,11,2.5136554
11136,48273,3.6292,24,4.558620689655172,1.0764563106796117,2803,3.519668737060041,33.8,-117.9,24,1.8840927
11137,48274,4.6761,49,4.946360153256705,0.9888475836431224,757,2.4865671641791045,37.48,-122.27,2,3.3741648
11138,48275,7.2559,33,7.418060200668896,1.0224508886810102,861,2.776173285198556,34.04,-117.9,1,3.8403401
11139,48276,3.859,19,4.742203742203742,0.987012987012987,1581,2.4805194805194803,32.74,-117.21,23,1.8219296
11140,48277,4.2329,23,5.485835694050992,1.0912863070539418,7302,2.3534950071326675,34.12,-118.36,14,2.7307813
11141,48278,3.2386,42,5.061594202898551,1.0615942028985508,567,2.9022556390977443,37.67,-122.11,2,1.7119017
11142,48279,5.3955,37,6.046511627906977,1.0723404255319149,727,2.8247422680412373,33.89,-118.34,27,3.4988525
11143,48280,3.0,40,3.967889908256881,0.8791946308724832,2002,3.262135922330097,36.75,-119.7,0,0.9779039
11144,48281,5.928,12,5.174892703862656,1.03862660944206,1540,2.440107991362127,33.16,-117.08,4,3.4287312
11145,48282,6.9742,20,7.394052044609666,1.0057803468208093,1410,2.400728597449909,37.89,-122.49,11,3.3924243
11146,48283,4.7656,25,5.284629981024668,1.076158940397351,984,2.3421052631578947,37.3,-121.88,26,3.0287461
11147,48284,4.6641,45,5.8844537815126055,1.050179211469534,1366,2.497757847533632,37.89,-122.47,11,3.4226255
11148,48285,3.6333,15,6.816425120772947,1.0729483282674772,742,3.29383886255924,38.71,-121.29,5,1.3936615
11149,48286,1.6691,10,7.307420494699647,1.5947521865889214,1513,2.8159806295399514,34.5,-117.27,8,0.4574558
11150,48287,6.9615,30,7.061371841155235,1.0,724,2.6137184115523464,32.83,-117.25,23,4.873741
11151,48288,4.2743,20,5.062374245472837,1.0583501006036218,4194,1.938871473354232,33.6,-117.7,24,2.1957207
11152,48289,4.375,35,5.73492286115007,1.0228136882129275,1315,3.107769423558897,34.08,-117.91,1,1.8929242
11153,48290,3.1625,29,4.523809523809524,0.9952380952380953,1291,3.4044444444444446,33.98,-118.06,1,1.6726757
11154,48291,2.7019,13,4.975395430579965,1.0492505353319057,1786,2.859893800904978,35.52,-117.06,28,1.2314335
11155,48292,3.5179,28,5.400900900900901,1.027027027027027,519,3.009009009009009,34.02,-117.4,8,0.9253273
11156,48293,4.9821,10,5.647058823529412,1.061421670137329,1383,2.892583120204604,32.91,-117.12,23,1.8379169
11157,48294,1.75,52,4.680555555555555,1.0396825396825398,198,2.753968253968254,39.06,-121.55,3,0.5883409
11158,48295,5.0758,16,6.646067415730337,1.0,1673,3.008849557522124,38.37,-122.7,22,2.2793534
11159,48296,2.4643,28,3.850202429149797,1.0692464358452138,1722,3.006072874493927,34.06,-118.02,1,1.7466496
11160,48297,4.6607,14,5.00392927308448,1.051080550098232,1598,2.106986899563319,37.51,-122.02,20,3.0379252
11161,48298,6.2924,8,6.081890812250333,1.0757180156657964,6904,3.1244925575101488,34.39,-118.52,14,3.0528715
11162,48299,1.7333,10,5.45731707317073,1.0498154981549817,751,2.907749077490775,36.33,-119.63,0,0.6859541
11163,48300,2.2167,20,4.9152892561983474,1.0572851805728518,1351,2.9528535980148884,39.49,-121.54,3,0.6686926
11164,48301,5.6758,17,6.26813880126183,1.0707596253902183,2243,2.739884393063584,37.59,-122.42,11,3.8695133
11165,48302,2.5927,8,4.596928982725528,1.1212938005390836,2558,2.5997304582210243,34.1,-118.33,27,2.3427417
11166,48303,2.2857,52,4.44873949579832,1.1058823529411763,1408,2.452100840336134,37.78,-122.28,2,1.8081
11167,48304,4.8472,35,5.309255079006772,1.0383747178329572,1155,2.13882618510158,37.64,-122.11,2,2.2156322
11168,48305,6.3132,18,5.705555555555556,1.0432900432900434,1855,3.066137566137566,37.91,-122.05,19,2.9727285
11169,48306,3.6849,21,4.6450777202072535,1.0464506024096385,5656,3.4005102040816326,33.78,-117.91,24,1.8902829
11170,48307,4.3148,19,5.123595505617978,1.0767160161507403,2565,2.9929328621908127,37.26,-121.97,26,2.0890777
11171,48308,2.9375,32,4.443648293963254,1.0723991507431,1706,2.772300469483568,37.6,-122.02,20,1.8705362
11172,48309,4.9074,25,5.411009174311927,1.0174216027874563,1665,2.848690596658712,33.87,-118.37,27,3.2346313
11173,48310,3.3333,27,5.16010498687664,1.0386740331491713,1568,3.2467191601049867,32.66,-117.07,23,1.3313533
11174,48311,6.4599,4,6.813688212927756,0.9834254143646408,13251,3.125615763546798,37.68,-121.87,20,2.7490296
11175,48312,2.5694,25,4.614754098360656,1.1371841155234657,1056,3.3465703971119134,34.03,-118.31,27,1.676161
11176,48313,3.3922,10,6.3478260869565215,1.0412186379928314,1097,2.888888888888889,37.19,-119.68,0,1.0379442
11177,48314,3.2578,43,4.087077534794982,0.9680365296803652,1007,4.349344978319354,33.89,-118.22,27,1.2761178
11178,48315,1.8656,43,3.4564643799472297,1.083832335329341,805,1.6343612334801765,32.74,-117.15,23,1.3379225
11179,48316,6.2579,16,5.729970326409496,1.1112618724559022,2855,3.292964244521335,34.46,-118.4,14,2.9878669
11180,48317,8.0727,52,6.175548589341693,0.9451476793248944,447,2.3121019108280256,34.2,-118.13,1,4.3239036
11181,48318,3.35,36,4.99662162162162,1.0022172949002215,815,2.091743119266055,37.26,-121.95,26,2.5123336
11182,48319,1.6875,14,3.914942528735632,1.011494252873563,2556,3.180904522613065,37.32,-121.88,26,1.3197398
11183,48320,3.4187,20,5.878048780487805,1.0077220077220077,1095,2.846270928462709,32.81,-117.02,23,1.7547193
11184,48321,1.9476,17,3.9505494505494494,1.049079754601227,816,2.451219512195122,38.7,-121.35,5,1.0274132
11185,48322,2.0066,15,4.6518375241779495,0.978891820580475,1349,3.193916349809886,38.09,-121.3,16,0.7137638
11186,48323,5.3157,4,5.7381174277726,1.0717017208413002,3276,2.217532467532468,33.66,-117.59,24,2.3122718
11187,48324,4.4196,43,5.25,0.9407407407407408,971,2.2555555555555555,36.63,-121.93,15,2.493141
11188,48325,2.3667,21,3.657754010695187,0.9741784037558684,575,3.5380116959064325,33.82,-118.07,1,1.4821861
11189,48326,5.1664,15,6.534988713318285,1.0712830957230142,702,3.0376106194690267,33.93,-117.95,1,2.5095778
11190,48327,3.9352,26,6.391608391608392,1.0731707317073171,1351,3.1910569105691056,33.94,-117.54,8,1.6902825
11191,48328,3.3413,19,4.6348773841961854,1.001834862385321,746,2.7081850533807827,37.66,-122.12,2,1.829885
11192,48329,8.2961,32,7.095238095238095,1.051105527638191,1057,2.049815498154981,37.36,-122.14,26,4.8906956
11193,48330,4.0432,34,5.934640522875817,1.0469208211143697,2750,2.677419354838709,34.13,-118.16,1,2.1203394
11194,48331,1.5,23,4.823889739663094,1.158682634730539,1005,2.147806004618938,38.54,-121.42,5,0.85668814
11195,48332,4.3862,35,5.582914572864322,0.9552042160737813,922,3.578392621870883,34.08,-117.89,1,1.9972883
11196,48333,3.9519,30,5.450664794822547,1.0039525691699605,1730,2.917613636363636,32.78,-116.99,23,1.342378
11197,48334,3.3542,9,5.511560693641618,1.0524781341107872,1701,2.764331210191082,34.1,-117.67,24,1.2457167
11198,48335,3.3409,33,4.713235294117647,1.097058823529412,463,1.661764705882353,34.05,-118.47,27,3.705468
11199,48336,2.5156,16,5.083832335329341,1.0076335877862594,1302,3.124413145539906,35.27,-120.66,6,1.6465067
11200,48337,7.9792,23,5.794520547945205,1.1277372262773722,1127,2.065693430656934,37.28,-122.45,2,4.9606814
11201,48338,4.0,22,5.227926078028747,1.034548944337812,2114,2.932668329177057,33.77,-117.81,24,2.2996328
11202,48339,2.5,52,2.847297297297297,1.0105105105105106,1713,2.5108108108108107,34.07,-118.3,27,2.2694461
11203,48340,5.25,26,5.984455958549223,0.9601769911504424,839,3.130434782608696,37.76,-121.92,20,2.2562044
11204,48341,3.6161,36,5.839679358717435,0.9664804469273744,707,3.008264462809917,32.68,-117.04,23,1.4798461
11205,48342,1.1632,24,4.907849462365591,1.0910290237467015,1849,3.242146596858639,36.34,-119.28,0,0.67475253
11206,48343,2.9554,23,5.156398104265403,1.0210325047801148,1880,2.8510713031260977,34.15,-117.29,8,1.2089415
11207,48344,4.25,36,5.135416666666667,1.0789473684210529,853,2.336864406779661,34.11,-118.06,1,3.1800125
11208,48345,4.6793,5,6.44811320754717,1.0117924528301887,1164,2.7226415094339624,38.62,-122.87,22,2.0440633
11209,48346,2.7865,34,4.115044247787611,1.0398230088495577,1390,3.060674157303371,34.02,-118.13,1,1.7005605
11210,48347,4.2454,39,5.727626459143969,1.1023622047244095,835,2.623853211009174,34.16,-118.27,14,2.6815507
11211,48348,2.9647,12,4.8268073878628455,1.0958549222797926,1562,2.468622656886716,32.64,-117.08,23,1.4978966
11212,48349,4.175,34,6.047899778924097,1.036866359447005,1455,3.3224181360784315,34.62,-118.32,14,1.8213845
11213,48350,1.9038,26,2.898617511520737,1.104669887278583,2571,2.174786150790099,34.02,-118.33,27,1.8761029
11214,48351,5.0965,5,6.656626506024097,1.090764331210191,2826,2.7341040462427744,33.87,-117.74,24,2.1380372
11215,48352,2.6146,33,6.648809523809524,1.183673469387755,434,2.952380952380953,37.37,-120.5,10,0.90555006
11216,48353,2.4741,25,4.567365269461078,1.0263157894736843,677,2.189516129032258,34.59,-117.12,8,0.82701343
11217,48354,2.1474,29,4.63728323699422,1.235930735930736,1749,4.073394495412844,34.12,-117.31,8,0.71120673
11218,48355,2.5656,48,4.160797342192691,1.0950226244343892,718,1.9810066476733144,38.57,-121.5,5,0.8969272
11219,48356,1.5394,26,3.5916030534351147,1.0833333333333333,1469,2.881679389312977,40.47,-122.9,13,0.84780455
11220,48357,3.2026,4,5.633967789165447,1.0874524714828897,1605,2.757864632983794,34.12,-117.55,8,1.3613615
11221,48358,4.4408,36,6.420195439739413,1.029315960912052,953,3.1923076923076925,34.61,-120.01,29,2.3009796
11222,48359,2.4741,46,4.651394422310757,1.003984066879224,4211,2.233067729083665,33.99,-118.33,27,2.4326122
11223,48360,3.1442,32,4.695817490494297,0.9817629179331308,1549,2.4424379232505644,34.08,-117.75,24,1.3061825
11224,48361,4.4423,52,5.205078125,1.206280193236715,632,1.7609841827768014,37.77,-122.44,11,4.280371
11225,48362,6.0573,52,5.427868852459017,0.9979338842975206,917,2.5167785234899327,34.42,-119.71,29,3.501895
11226,48363,3.0043,9,4.86737400530504,1.0558464223385688,1867,2.4079754601226995,38.66,-121.32,5,1.3941866
11227,48364,3.1078,12,4.420494699646643,1.0494661190965051,2118,2.4710485133020343,34.43,-119.19,12,1.8373889
11228,48365,3.9444,26,5.711811023622047,1.0684287812041116,1718,2.4322344319600497,38.6,-121.37,5,1.7768301
11229,48366,1.7857,52,4.771662763466043,1.1089494163424125,1644,4.059701492537314,36.76,-119.81,0,0.6305432
11230,48367,1.5676,30,4.150442477876106,1.1254752851711027,1526,3.7220447284345046,36.32,-119.64,0,0.60256976
11231,48368,6.5234,34,6.696098564593301,1.0833333333333333,1372,2.5286343612334803,34.11,-118.05,1,3.30024
11232,48369,1.9074,21,4.281733746130031,1.1361954108068095,3943,2.9526066350710902,33.16,-117.1,4,1.0138764
11233,48370,3.0673,27,4.903409090909091,1.0852272727272727,1700,4.519906323185012,32.71,-117.04,23,1.3939548
11234,48371,5.3441,17,7.239942528735632,1.028735632183908,1512,2.301149425287357,37.48,-120.84,10,2.4228053
11235,48372,5.4193,21,5.843648208469055,1.093681917211329,1055,2.339908256880734,36.55,-121.93,15,3.7192183
11236,48373,3.16,21,4.816770186335404,1.0541624874623872,1433,3.15636105032822,34.27,-118.89,12,1.9967414
11237,48374,1.9152,40,4.442896935933148,1.0474106491611963,806,2.4798761609907123,38.57,-121.4,5,0.86745757
11238,48375,1.9871,7,3.8008565310492495,1.0863836363636363,1540,3.1954261954261955,33.96,-118.13,1,1.4819348
11239,48376,4.5078,27,4.591439688715953,1.0375782881002087,3555,2.908284023668639,33.63,-117.67,24,1.9025623
11240,48377,5.1423,43,5.846153846153846,0.9846153846153848,371,2.353846153846154,37.74,-122.49,11,4.000986
11241,48378,2.6629,35,3.745014245014245,1.0723844282238444,1570,2.769230769230769,34.08,-118.3,27,2.1590505
11242,48379,2.4707,32,3.603399433427762,1.137741046831956,813,1.89501312335958,34.09,-118.35,27,2.516868
11243,48380,1.4194,16,4.5,0.9391304347826088,933,2.3,40.66,-122.42,13,0.7192604
11244,48381,4.9904,10,6.470162748643761,1.0524412296564196,2096,3.3567251461988303,37.11,-121.66,26,2.140027
11245,48382,2.7179,24,4.814220183486238,1.0136054421768708,1101,1.503067484662577,33.84,-118.18,1,2.327103
11246,48383,3.3438,51,5.361305361305361,1.0792540792540792,1052,2.7644787644787643,38.55,-121.4,5,1.4864595
11247,48384,3.5125,33,4.594215600350711,0.9535452322738386,2518,3.4433497536945814,33.78,-117.88,24,1.8695807
11248,48385,4.8382,16,6.370860927152317,0.9819494584837544,2661,3.276300578034682,32.97,-117.03,23,2.0607333
11249,48386,3.0206,29,3.4474708171206228,1.0544747081712065,5666,2.414691943127962,33.86,-118.17,1,1.9048773
11250,48387,4.1607,28,3.4055944055944054,1.0873180873180872,2503,2.416058394160584,34.16,-118.33,14,3.2455702
11251,48388,2.4886,34,5.0,1.0754098360655735,826,2.565573770491804,40.41,-124.1,21,0.9009349
11252,48389,2.918,37,4.410638297872341,1.0432900432900434,2189,3.368539325842697,37.67,-122.1,2,1.7452121
11253,48390,2.5797,27,4.621589561091341,1.0385650224215246,1171,2.25242718446602,38.02,-121.95,19,1.4694246
11254,48391,4.7083,37,5.677050882658359,1.083499005964215,1850,2.5956678700361,33.88,-118.12,1,2.8214974
11255,48392,3.8272,16,4.038674033149171,1.011804384485666,1214,2.676561533704391,37.8,-121.22,16,1.5840079
11256,48393,3.024,22,4.626168224299065,1.1401869158878504,1575,2.4954368932038835,34.2,-118.57,14,2.1300404
11257,48394,2.6298,52,3.552677029360967,1.037190082644628,1620,4.077868852459017,34.03,-118.28,27,1.8108608
11258,48395,4.0875,24,4.4271457085828345,0.9574036511156186,2064,3.004008016032064,34.05,-118.09,1,1.7545086
11259,48396,4.5714,30,4.566115702479339,1.0900473933649288,1410,3.085427135678392,34.09,-118.08,1,1.9214946
11260,48397,2.4167,27,4.536931818181818,1.08,1130,2.662857142857143,37.67,-120.99,10,1.2267811
11261,48398,3.3036,28,6.36875,1.1178125,1794,2.8541666666666665,39.73,-121.8,3,1.314386
11262,48399,3.1275,17,5.817004048582996,1.024432809773124,2694,3.629422718808194,35.88,-119.17,9,0.7851816
11263,48400,8.7471,15,7.047146401985112,0.9573333333333334,1360,2.414079822616408,33.67,-117.95,24,4.637475
11264,48401,5.4895,14,6.45049250492505,1.027656477438137,2874,3.534003091190108,38.35,-122.72,22,2.1723073
11265,48402,2.7679,16,5.171428571428572,1.0273972602739727,1428,2.106060606060606,37.27,-120.46,10,1.0680548
11266,48403,3.7175,25,5.677811550151976,1.0831099195710456,1628,2.567398119122257,35.64,-117.68,28,1.1635611
11267,48404,3.6989,38,3.447058823529412,1.0973971452560871,962,1.4601175482787574,34.01,-118.47,27,4.175
11268,48405,3.8421,26,4.194774346793349,1.0041928721174005,1251,2.847905282331512,37.77,-122.26,2,2.397666
11269,48406,5.0955,12,6.118518518518519,0.9761904761904762,2146,3.527777777777778,38.01,-121.83,19,1.906677
11270,48407,4.976,7,6.176938369781312,1.0884244372990353,1761,3.006072874493927,38.77,-121.19,5,1.4428945
11271,48408,3.02,17,5.217391304347826,1.079696394686907,1670,2.6869565217391305,32.73,-117.05,23,1.6704012
11272,48409,3.5109,49,4.958158995815899,0.9607843137254902,664,2.65695067264574,32.69,-117.1,23,1.7341495
11273,48410,1.8365,19,4.738738738738738,1.015625,746,2.1910569105691056,39.22,-122.21,3,0.61751974
11274,48411,4.1875,11,3.912529258778933,0.9950980392156864,574,1.5154362416107383,37.34,-121.9,26,2.8983817
11275,48412,5.4536,52,5.815927873779113,1.0725900116144018,1634,2.7871720116618026,34.1,-118.23,27,2.6087546
11276,48413,3.1397,15,5.141975308641976,1.0476190476190477,1008,2.493827160493827,37.38,-121.83,26,1.8440698
11277,48414,2.15,10,4.327586206896552,1.059840425531915,999,9.240506329113924,33.97,-117.37,8,1.971949
11278,48415,1.5872,19,4.117967332123412,1.0538922155688624,2695,3.2934131736526946,32.71,-116.97,23,0.93721
11279,48416,2.5459,21,5.41222366710013,1.174061433447099,4474,3.721075949367088,33.79,-116.9,8,0.98542666
11280,48417,2.1474,19,4.372781065088757,1.0549872122762147,1237,3.453531598513011,32.62,-117.08,23,1.1422154
11281,48418,3.1315,8,4.510917030567685,1.1637554585152838,1357,1.8647119341563787,37.78,-122.23,2,2.1826065
11282,48419,4.6985,7,4.83907503539405,1.0144927536231885,6274,2.5332175066313,34.26,-118.73,12,2.8915653
11283,48420,6.4335,5,7.204488778054863,0.9773299748110832,1660,3.441640378548896,38.93,-121.08,5,2.2496767
11284,48421,3.1042,20,6.554716981132075,1.030188679245283,660,2.7169811320754715,33.89,-117.56,8,1.4773102
11285,48422,1.5812,43,4.953029759770518,1.0826641473783656,1673,3.8568665377176017,33.94,-118.25,27,0.9612778
11286,48423,4.7222,43,4.530254777070064,1.1224489795918366,1111,2.4279661016949152,37.73,-122.15,2,2.4318264
11287,48424,2.8821,27,3.972972972972973,1.096296296296296,631,1.7272727272727273,32.75,-117.24,23,2.4415786
11288,48425,2.3362,17,4.407317073170732,0.9853658536585366,760,2.756097560975609,35.62,-118.42,9,0.99423933
11289,48426,7.4559,40,5.390692640692641,1.0432900432900434,1658,2.723776223776224,34.09,-118.41,27,4.664513
11290,48427,3.3841,14,5.054385964912281,1.0526315789473684,1001,3.329824561403509,32.67,-115.5,17,0.8918724
11291,48428,1.3578,5,4.634490238611714,1.101123595505618,2451,2.502808988764045,33.99,-118.28,27,0.9833953
11292,48429,2.575,12,4.467041389882473,1.0785498489425982,1298,2.942257217847769,32.85,-116.91,23,1.0895698
11293,48430,3.1964,31,2.847222222222222,0.9936305732484076,983,1.6775886524822694,34.05,-118.47,27,3.6819592
11294,48431,7.5,4,6.275035260930888,1.0744525547445256,6295,2.9940828402366866,33.47,-117.7,24,3.4080524
11295,48432,3.9855,47,5.530487804878049,1.0277296360485269,1750,3.9763513513513513,37.79,-122.22,2,1.6950376
11296,48433,2.087,43,3.6580459770114944,0.9655172413793104,1166,3.8689655172413793,32.68,-117.1,23,1.0510099
11297,48434,4.3875,10,5.828178694158075,0.9727891156462584,937,2.8281786941580656,38.0,-122.33,11,1.3459182
11298,48435,3.8472,35,4.442982456140351,0.9969325153374232,627,1.8284789644012944,34.09,-118.35,27,3.983094
11299,48436,1.7056,25,4.274611398963731,1.0756663800515909,1848,2.3510971786833856,38.58,-121.54,5,0.8858012
11300,48437,4.1458,44,4.795857988165681,0.9738219895287958,771,2.3640552995391704,34.08,-118.14,1,1.9890155
